name,value,year,lastValue,rank
TAXI,1752,2018.12,1752,1
TAXI,1718,2016.11,1718,1
TAXI,1392,2018.10,1392,1
TAXI,2176,2015.9,2176,1
TAXI,2,2019.5,2,1
TAXI,27,2017.7,27,1
TAXI,5533,2015.11,5533,1
TAXI,2447,2018.2,2447,1
TAXI,695,2017.5,695,1
TAXI,4328,2018.10,4328,1
TAXI,1002,2017.7,1002,1
TAXI,1366,2015.11,1366,1
TAXI,257,2016.5,257,1
TAXI,1726,2017.1,1726,1
TAXI,1282,2019.6,1282,1
TAXI,32031,2015.7,32031,1
TAXI,4454,2018.2,4454,1
TAXI,2236,2015.8,2236,1
TAXI,65,2015.11,65,1
TAXI,23,2016.9,23,1
TAXI,175,2017.6,175,1
TAXI,569,2018.9,569,1
TAXI,3396,2016.1,3396,1
TAXI,2867,2019.3,2867,1
TAXI,7185,2017.2,7185,1
TAXI,3553,2019.2,3553,1
TAXI,1813,2018.3,1813,1
TAXI,132,2018.12,132,1
TAXI,95522,2015.12,95522,1
TAXI,1239,2015.11,1239,1
TAXI,2826,2016.8,2826,1
TAXI,1019,2018.2,1019,1
TAXI,2023,2015.6,2023,1
TAXI,25,2017.9,25,1
TAXI,280,2016.2,280,1
TAXI,756,2019.6,756,1
TAXI,550,2018.6,550,1
TAXI,545,2018.7,545,1
TAXI,1718,2017.2,1718,1
TAXI,4533,2018.11,4533,1
TAXI,1037,2016.10,1037,1
TAXI,1674,2019.6,1674,1
TAXI,7858,2018.7,7858,1
TAXI,4231,2019.2,4231,1
TAXI,565,2018.7,565,1
TAXI,32,2017.8,32,1
TAXI,212,2018.7,212,1
TAXI,830,2018.7,830,1
TAXI,4182,2017.8,4182,1
TAXI,19446,2018.3,19446,1
TAXI,9858,2016.2,9858,1
TAXI,1603,2016.12,1603,1
TAXI,17421,2016.11,17421,1
TAXI,87,2016.4,87,1
TAXI,1067,2017.1,1067,1
TAXI,298,2018.8,298,1
TAXI,208,2018.7,208,1
TAXI,5712,2017.10,5712,1
TAXI,852,2017.11,852,1
TAXI,984,2019.8,984,1
TAXI,42434,2015.1,42434,1
TAXI,889,2018.10,889,1
TAXI,45,2017.8,45,1
TAXI,194,2018.11,194,1
TAXI,43,2015.8,43,1
TAXI,2186,2019.3,2186,1
TAXI,3041,2019.9,3041,1
TAXI,23905,2019.1,23905,1
TAXI,404,2017.3,404,1
TAXI,995,2017.7,995,1
TAXI,98,2019.3,98,1
TAXI,14391,2016.1,14391,1
TAXI,81,2016.7,81,1
TAXI,6515,2015.7,6515,1
TAXI,473,2018.2,473,1
TAXI,10351,2016.12,10351,1
TAXI,15114,2019.1,15114,1
TAXI,413,2015.11,413,1
TAXI,1115,2017.10,1115,1
TAXI,1297,2015.10,1297,1
TAXI,24501,2016.3,24501,1
TAXI,1552,2019.8,1552,1
TAXI,392,2017.1,392,1
TAXI,5569,2017.9,5569,1
TAXI,2596,2019.3,2596,1
TAXI,3095,2019.7,3095,1
TAXI,721,2015.8,721,1
TAXI,1667,2015.7,1667,1
TAXI,44681,2016.4,44681,1
TAXI,3338,2017.10,3338,1
TAXI,32938,2017.1,32938,1
TAXI,6059,2016.12,6059,1
TAXI,5117,2019.4,5117,1
TAXI,1362,2016.11,1362,1
TAXI,149,2016.3,149,1
TAXI,1161,2018.3,1161,1
TAXI,2734,2016.2,2734,1
TAXI,6801,2019.1,6801,1
TAXI,4097,2019.2,4097,1
TAXI,15372,2016.8,15372,1
TAXI,3,2019.7,3,1
TAXI,148,2019.8,148,1
TAXI,1881,2019.5,1881,1
TAXI,505,2016.3,505,1
TAXI,3961,2018.1,3961,1
TAXI,155,2018.1,155,1
TAXI,3426,2018.6,3426,1
TAXI,13004,2018.8,13004,1
TAXI,4318,2016.4,4318,1
TAXI,2115,2018.9,2115,1
TAXI,83,2018.1,83,1
TAXI,2013,2015.7,2013,1
TAXI,1273,2016.3,1273,1
TAXI,3020,2017.6,3020,1
TAXI,303,2015.6,303,1
TAXI,33,2017.7,33,1
TAXI,64,2015.7,64,1
TAXI,11172,2017.2,11172,1
TAXI,54,2018.3,54,1
TAXI,330,2015.5,330,1
TAXI,7836,2017.6,7836,1
TAXI,3715,2015.7,3715,1
TAXI,3363,2017.10,3363,1
TAXI,269,2019.3,269,1
TAXI,775,2018.4,775,1
TAXI,3192,2016.11,3192,1
TAXI,4263,2018.7,4263,1
TAXI,18755,2016.5,18755,1
TAXI,1521,2016.7,1521,1
TAXI,6599,2018.4,6599,1
TAXI,1824,2019.4,1824,1
TAXI,3294,2019.3,3294,1
TAXI,464,2015.11,464,1
TAXI,5,2018.9,5,1
TAXI,777,2016.11,777,1
TAXI,5398,2019.4,5398,1
TAXI,577,2016.2,577,1
TAXI,3075,2019.7,3075,1
TAXI,11236,2019.7,11236,1
TAXI,2386,2018.5,2386,1
TAXI,2152,2018.4,2152,1
TAXI,3011,2015.7,3011,1
TAXI,10420,2015.11,10420,1
TAXI,2875,2019.4,2875,1
TAXI,2968,2016.9,2968,1
TAXI,530,2016.5,530,1
TAXI,7647,2017.5,7647,1
TAXI,3339,2016.2,3339,1
TAXI,2607,2018.2,2607,1
TAXI,788,2018.3,788,1
TAXI,1119,2017.9,1119,1
TAXI,513,2018.9,513,1
TAXI,336,2018.11,336,1
TAXI,13,2018.7,13,1
TAXI,3073,2017.9,3073,1
TAXI,673,2018.3,673,1
TAXI,692,2017.8,692,1
TAXI,105,2015.4,105,1
TAXI,21656,2016.8,21656,1
TAXI,633,2018.11,633,1
TAXI,13864,2019.4,13864,1
TAXI,255,2018.11,255,1
TAXI,87,2019.4,87,1
TAXI,8108,2017.4,8108,1
TAXI,4364,2019.1,4364,1
TAXI,926,2016.5,926,1
TAXI,2002,2018.11,2002,1
TAXI,965,2017.3,965,1
TAXI,2701,2017.12,2701,1
TAXI,8573,2015.12,8573,1
TAXI,71,2018.9,71,1
TAXI,3677,2017.11,3677,1
TAXI,4793,2017.12,4793,1
TAXI,375,2016.10,375,1
JUNO,999872,2018.4,999872,5
TAXI,367,2016.10,367,1
TAXI,1573,2018.6,1573,1
TAXI,1,2017.5,1,1
TAXI,706,2017.4,706,1
TAXI,3677,2017.7,3677,1
TAXI,14417,2016.6,14417,1
TAXI,7731,2017.6,7731,1
TAXI,4481,2019.5,4481,1
TAXI,16066,2016.2,16066,1
TAXI,1769,2018.12,1769,1
TAXI,1037,2019.6,1037,1
TAXI,4848,2017.12,4848,1
TAXI,6146,2018.7,6146,1
TAXI,287,2017.10,287,1
TAXI,1549,2018.4,1549,1
TAXI,2625,2018.9,2625,1
TAXI,4793,2015.9,4793,1
TAXI,2973,2016.1,2973,1
TAXI,2568,2019.9,2568,1
TAXI,2367,2019.5,2367,1
TAXI,1039,2019.3,1039,1
TAXI,1616,2015.11,1616,1
TAXI,145,2017.12,145,1
TAXI,206,2018.8,206,1
TAXI,1478,2018.12,1478,1
TAXI,12260,2015.6,12260,1
TAXI,2166,2019.3,2166,1
TAXI,23319,2017.1,23319,1
TAXI,2263,2018.12,2263,1
TAXI,490,2018.10,490,1
TAXI,1813,2017.9,1813,1
TAXI,3654,2016.4,3654,1
TAXI,5340,2018.7,5340,1
TAXI,16573,2018.11,16573,1
TAXI,411,2018.4,411,1
TAXI,5647,2016.2,5647,1
TAXI,220,2017.2,220,1
TAXI,2802,2018.8,2802,1
TAXI,3960,2017.1,3960,1
TAXI,178,2019.4,178,1
TAXI,3399,2018.4,3399,1
TAXI,9497,2015.12,9497,1
TAXI,702,2017.11,702,1
TAXI,43529,2017.4,43529,1
TAXI,3648,2017.12,3648,1
TAXI,349,2018.2,349,1
TAXI,19279,2017.10,19279,1
TAXI,23435,2015.9,23435,1
TAXI,6235,2017.6,6235,1
TAXI,461,2016.6,461,1
TAXI,3177,2016.2,3177,1
TAXI,5099,2016.7,5099,1
TAXI,275,2016.5,275,1
TAXI,941,2018.12,941,1
TAXI,1850,2018.10,1850,1
TAXI,22,2016.3,22,1
TAXI,1081,2018.2,1081,1
TAXI,41491,2017.3,41491,1
TAXI,95,2015.10,95,1
TAXI,229,2019.3,229,1
TAXI,2510,2018.12,2510,1
TAXI,488,2019.1,488,1
TAXI,132,2019.1,132,1
TAXI,5921,2015.11,5921,1
TAXI,1738,2017.4,1738,1
TAXI,4436,2016.12,4436,1
TAXI,13367,2016.6,13367,1
TAXI,98,2018.5,98,1
JUNO,747669,2017.5,747669,5
TAXI,134,2018.2,134,1
TAXI,1196,2017.6,1196,1
TAXI,874,2018.11,874,1
TAXI,2721,2019.5,2721,1
TAXI,650,2018.6,650,1
TAXI,365,2019.6,365,1
TAXI,1,2018.9,1,1
TAXI,338,2017.3,338,1
TAXI,2309,2015.5,2309,1
TAXI,2017,2019.6,2017,1
TAXI,308,2015.5,308,1
TAXI,1930,2017.5,1930,1
TAXI,1941,2019.8,1941,1
TAXI,38794,2015.10,38794,1
TAXI,2300,2015.10,2300,1
TAXI,1753,2017.8,1753,1
TAXI,94,2018.3,94,1
TAXI,491,2016.8,491,1
TAXI,750,2017.3,750,1
TAXI,4217,2017.10,4217,1
TAXI,728,2018.12,728,1
TAXI,10,2019.6,10,1
TAXI,18655,2017.6,18655,1
TAXI,28809,2016.5,28809,1
TAXI,21,2019.8,21,1
TAXI,1649,2019.8,1649,1
TAXI,40560,2016.7,40560,1
TAXI,20353,2018.2,20353,1
TAXI,268,2017.9,268,1
TAXI,330,2018.4,330,1
TAXI,1510,2017.9,1510,1
TAXI,3572,2018.3,3572,1
TAXI,11762,2019.1,11762,1
TAXI,770,2017.10,770,1
TAXI,1458,2017.11,1458,1
TAXI,484,2017.4,484,1
TAXI,11617,2016.12,11617,1
TAXI,45918,2015.2,45918,1
TAXI,5531,2018.5,5531,1
TAXI,367,2018.3,367,1
TAXI,4440,2015.8,4440,1
TAXI,2785,2016.2,2785,1
TAXI,10301,2018.1,10301,1
TAXI,4986,2015.10,4986,1
TAXI,32418,2016.1,32418,1
TAXI,18,2017.5,18,1
TAXI,934,2019.7,934,1
TAXI,8263,2018.4,8263,1
TAXI,2173,2019.8,2173,1
TAXI,1763,2018.11,1763,1
TAXI,462,2015.10,462,1
TAXI,39441,2019.7,39441,1
TAXI,2855,2018.8,2855,1
TAXI,7,2019.8,7,1
TAXI,3498,2015.9,3498,1
TAXI,6380,2018.3,6380,1
TAXI,3,2019.3,3,1
TAXI,1259,2018.8,1259,1
TAXI,55936,2016.12,55936,1
TAXI,5152,2015.12,5152,1
TAXI,2744,2017.10,2744,1
TAXI,12336,2015.7,12336,1
TAXI,15139,2016.11,15139,1
TAXI,14961,2016.11,14961,1
TAXI,3079,2017.1,3079,1
TAXI,4553,2018.4,4553,1
TAXI,203,2018.9,203,1
TAXI,1775,2018.11,1775,1
TAXI,1198,2018.12,1198,1
TAXI,2249,2018.8,2249,1
TAXI,38965,2015.8,38965,1
TAXI,1460,2019.6,1460,1
TAXI,4878,2015.8,4878,1
TAXI,3656,2018.5,3656,1
TAXI,394,2016.12,394,1
TAXI,1567,2019.9,1567,1
TAXI,2030,2019.1,2030,1
TAXI,4655,2017.4,4655,1
TAXI,7683,2019.9,7683,1
TAXI,13490,2018.1,13490,1
TAXI,74347,2016.1,74347,1
TAXI,96,2015.6,96,1
TAXI,17487,2015.10,17487,1
TAXI,2989,2018.5,2989,1
TAXI,1780,2015.9,1780,1
TAXI,8956,2018.11,8956,1
TAXI,873,2019.1,873,1
TAXI,5523,2017.8,5523,1
TAXI,3609,2015.8,3609,1
TAXI,293,2017.9,293,1
TAXI,3198,2017.6,3198,1
TAXI,15412,2018.6,15412,1
TAXI,496,2016.2,496,1
TAXI,2222,2019.6,2222,1
TAXI,243,2018.10,243,1
TAXI,1403,2016.11,1403,1
TAXI,13224,2016.6,13224,1
TAXI,1260,2017.6,1260,1
TAXI,2219,2017.12,2219,1
TAXI,8034,2018.10,8034,1
TAXI,51806,2018.12,51806,1
TAXI,4680,2016.11,4680,1
TAXI,410,2017.7,410,1
TAXI,70,2016.8,70,1
TAXI,2818,2019.4,2818,1
TAXI,1241,2017.9,1241,1
TAXI,32245,2017.9,32245,1
TAXI,6177,2017.3,6177,1
TAXI,1499,2017.12,1499,1
TAXI,193,2016.9,193,1
TAXI,9231,2017.1,9231,1
TAXI,30,2018.12,30,1
TAXI,1886,2016.11,1886,1
TAXI,491,2019.9,491,1
TAXI,3989,2016.8,3989,1
TAXI,1092,2018.10,1092,1
TAXI,618,2017.8,618,1
TAXI,21766,2018.6,21766,1
TAXI,31646,2015.10,31646,1
TAXI,353,2017.1,353,1
TAXI,329,2017.11,329,1
TAXI,156,2018.1,156,1
TAXI,803,2017.8,803,1
TAXI,1639,2019.2,1639,1
TAXI,98,2019.8,98,1
TAXI,1224,2018.2,1224,1
TAXI,1034,2018.9,1034,1
TAXI,2430,2018.8,2430,1
TAXI,3,2017.4,3,1
TAXI,503,2019.4,503,1
TAXI,7512,2018.10,7512,1
TAXI,771,2018.1,771,1
TAXI,812,2016.7,812,1
TAXI,70,2018.4,70,1
TAXI,492,2018.12,492,1
TAXI,42,2017.4,42,1
TAXI,476,2015.11,476,1
TAXI,10102,2016.9,10102,1
TAXI,1525,2015.6,1525,1
TAXI,9465,2017.3,9465,1
TAXI,693,2017.11,693,1
TAXI,2416,2016.1,2416,1
TAXI,865,2018.2,865,1
TAXI,429,2017.9,429,1
TAXI,588,2017.10,588,1
TAXI,87,2019.5,87,1
TAXI,1120,2018.1,1120,1
TAXI,3533,2016.6,3533,1
TAXI,1658,2019.7,1658,1
TAXI,863,2018.8,863,1
TAXI,19607,2016.2,19607,1
TAXI,4333,2015.12,4333,1
TAXI,145,2015.11,145,1
TAXI,27865,2018.12,27865,1
TAXI,747,2018.11,747,1
TAXI,7434,2018.9,7434,1
TAXI,143,2019.1,143,1
TAXI,3440,2016.7,3440,1
TAXI,3298,2016.10,3298,1
TAXI,208,2018.3,208,1
TAXI,2228,2015.5,2228,1
TAXI,21875,2018.1,21875,1
TAXI,703,2017.9,703,1
TAXI,2002,2017.10,2002,1
TAXI,5408,2019.9,5408,1
TAXI,486,2019.8,486,1
TAXI,4766,2016.10,4766,1
TAXI,2713,2016.12,2713,1
TAXI,1613,2016.6,1613,1
TAXI,10671,2018.8,10671,1
TAXI,3200,2019.1,3200,1
TAXI,5413,2018.4,5413,1
TAXI,2130,2018.2,2130,1
TAXI,67,2019.3,67,1
TAXI,12854,2019.1,12854,1
TAXI,15283,2017.4,15283,1
TAXI,1279,2015.6,1279,1
TAXI,6246,2015.9,6246,1
TAXI,11191,2016.3,11191,1
TAXI,950,2018.1,950,1
TAXI,2803,2015.10,2803,1
TAXI,6300,2015.11,6300,1
TAXI,437,2018.3,437,1
TAXI,17854,2016.9,17854,1
TAXI,2468,2016.12,2468,1
TAXI,5693,2019.6,5693,1
TAXI,9,2016.9,9,1
TAXI,672,2018.3,672,1
TAXI,20249,2017.5,20249,1
TAXI,3928,2017.3,3928,1
TAXI,169,2019.3,169,1
TAXI,363,2018.2,363,1
TAXI,7807,2015.1,7807,1
TAXI,1292,2018.6,1292,1
TAXI,6643,2018.7,6643,1
TAXI,36,2016.4,36,1
TAXI,3017,2016.8,3017,1
TAXI,1684,2018.11,1684,1
TAXI,2348,2017.2,2348,1
TAXI,24,2018.8,24,1
TAXI,520,2017.7,520,1
TAXI,117,2017.11,117,1
TAXI,185,2015.11,185,1
TAXI,476,2018.7,476,1
TAXI,24306,2016.2,24306,1
TAXI,130,2019.9,130,1
TAXI,140,2018.8,140,1
TAXI,248,2018.3,248,1
TAXI,3220,2015.12,3220,1
TAXI,897,2018.7,897,1
TAXI,756,2016.1,756,1
TAXI,2586,2016.1,2586,1
TAXI,7623,2016.1,7623,1
TAXI,517,2019.4,517,1
TAXI,30,2015.7,30,1
TAXI,1618,2019.2,1618,1
TAXI,1562,2019.1,1562,1
TAXI,877,2018.12,877,1
TAXI,786,2018.9,786,1
TAXI,1829,2016.10,1829,1
TAXI,16568,2018.8,16568,1
TAXI,1029,2017.2,1029,1
TAXI,6,2018.5,6,1
TAXI,1906,2018.8,1906,1
TAXI,462,2017.7,462,1
TAXI,97,2016.11,97,1
TAXI,11587,2017.11,11587,1
TAXI,23796,2018.5,23796,1
TAXI,25968,2015.8,25968,1
TAXI,122,2018.11,122,1
TAXI,4494,2018.12,4494,1
TAXI,3808,2016.11,3808,1
TAXI,16139,2016.11,16139,1
TAXI,11212,2017.10,11212,1
TAXI,675,2018.4,675,1
TAXI,10149,2016.11,10149,1
TAXI,3899,2016.3,3899,1
TAXI,51,2016.1,51,1
TAXI,4162,2019.3,4162,1
TAXI,4997,2016.5,4997,1
TAXI,4,2017.4,4,1
TAXI,331,2016.7,331,1
TAXI,9560,2018.3,9560,1
TAXI,1,2019.5,1,1
TAXI,7058,2017.8,7058,1
TAXI,8490,2018.9,8490,1
TAXI,2223,2016.10,2223,1
TAXI,14752,2017.1,14752,1
TAXI,2660,2016.7,2660,1
TAXI,470,2018.4,470,1
TAXI,8895,2015.10,8895,1
TAXI,153,2017.3,153,1
TAXI,4523,2015.12,4523,1
TAXI,9946,2019.9,9946,1
TAXI,237,2017.6,237,1
TAXI,3067,2019.8,3067,1
TAXI,184,2018.9,184,1
TAXI,371,2018.5,371,1
TAXI,27401,2017.1,27401,1
TAXI,1135,2016.2,1135,1
TAXI,257,2019.6,257,1
TAXI,5173,2015.7,5173,1
TAXI,664,2016.3,664,1
TAXI,8858,2018.4,8858,1
TAXI,12288,2018.10,12288,1
TAXI,172,2015.5,172,1
TAXI,2146,2017.8,2146,1
TAXI,86,2018.3,86,1
TAXI,218,2017.11,218,1
TAXI,234,2018.12,234,1
TAXI,4340,2019.2,4340,1
TAXI,566,2015.12,566,1
TAXI,8,2019.9,8,1
TAXI,426,2019.4,426,1
TAXI,324,2016.3,324,1
TAXI,6199,2016.12,6199,1
TAXI,127,2017.7,127,1
TAXI,2118,2016.6,2118,1
TAXI,142,2018.4,142,1
TAXI,162,2018.8,162,1
TAXI,11931,2017.1,11931,1
TAXI,9055,2017.11,9055,1
TAXI,2588,2017.6,2588,1
TAXI,12462,2016.8,12462,1
TAXI,3198,2017.6,3198,1
TAXI,28651,2015.11,28651,1
TAXI,19974,2016.10,19974,1
TAXI,1362,2018.6,1362,1
TAXI,505,2016.6,505,1
TAXI,6208,2018.6,6208,1
TAXI,25,2015.11,25,1
TAXI,36,2018.7,36,1
TAXI,17,2016.3,17,1
TAXI,3725,2015.11,3725,1
TAXI,9081,2015.4,9081,1
TAXI,2346,2018.9,2346,1
TAXI,2259,2015.11,2259,1
TAXI,87,2018.3,87,1
TAXI,14,2019.3,14,1
TAXI,1358,2018.3,1358,1
TAXI,1,2019.4,1,1
TAXI,186,2018.5,186,1
TAXI,165,2016.6,165,1
TAXI,7800,2016.9,7800,1
TAXI,2740,2016.3,2740,1
TAXI,14355,2015.11,14355,1
TAXI,111,2015.10,111,1
TAXI,15129,2016.2,15129,1
TAXI,12981,2017.7,12981,1
TAXI,2641,2016.1,2641,1
TAXI,1122,2015.8,1122,1
TAXI,17454,2017.5,17454,1
TAXI,42,2019.4,42,1
TAXI,4000,2015.12,4000,1
TAXI,21617,2015.8,21617,1
TAXI,1392,2018.10,1392,1
TAXI,2330,2018.2,2330,1
TAXI,4997,2016.8,4997,1
TAXI,1603,2016.12,1603,1
TAXI,10696,2018.11,10696,1
TAXI,402,2017.4,402,1
TAXI,2195,2019.6,2195,1
TAXI,456,2018.7,456,1
TAXI,2113,2016.12,2113,1
TAXI,5,2019.4,5,1
TAXI,282,2015.11,282,1
TAXI,8979,2018.7,8979,1
TAXI,1980,2017.9,1980,1
TAXI,529,2015.10,529,1
TAXI,1980,2018.2,1980,1
TAXI,4030,2017.1,4030,1
TAXI,19961,2018.8,19961,1
TAXI,601,2019.6,601,1
TAXI,6407,2018.12,6407,1
TAXI,17809,2016.6,17809,1
TAXI,1020,2017.6,1020,1
TAXI,1005,2018.8,1005,1
TAXI,4028,2017.1,4028,1
TAXI,79,2016.8,79,1
TAXI,419,2017.12,419,1
TAXI,10297,2015.8,10297,1
TAXI,4541,2015.11,4541,1
TAXI,3286,2018.7,3286,1
TAXI,563,2019.5,563,1
TAXI,17587,2019.3,17587,1
TAXI,1517,2017.2,1517,1
TAXI,3123,2016.2,3123,1
TAXI,666,2018.6,666,1
TAXI,35,2018.12,35,1
TAXI,1,2016.10,1,1
TAXI,4557,2017.10,4557,1
TAXI,1198,2018.3,1198,1
TAXI,480,2019.8,480,1
TAXI,4681,2018.7,4681,1
TAXI,1125,2018.9,1125,1
TAXI,1013,2017.9,1013,1
TAXI,1496,2017.12,1496,1
TAXI,2140,2019.7,2140,1
TAXI,47364,2016.7,47364,1
TAXI,1325,2019.1,1325,1
TAXI,2812,2019.4,2812,1
TAXI,4386,2019.7,4386,1
TAXI,4101,2016.8,4101,1
TAXI,1549,2018.9,1549,1
TAXI,1498,2017.12,1498,1
TAXI,665,2018.8,665,1
TAXI,6,2017.6,6,1
TAXI,2117,2016.4,2117,1
TAXI,2097,2019.7,2097,1
TAXI,2811,2016.12,2811,1
TAXI,658,2019.7,658,1
TAXI,1864,2018.11,1864,1
TAXI,1765,2018.7,1765,1
TAXI,351,2019.7,351,1
TAXI,10001,2018.12,10001,1
TAXI,6878,2018.2,6878,1
TAXI,993,2016.7,993,1
TAXI,2682,2017.8,2682,1
TAXI,243,2016.5,243,1
TAXI,433,2016.7,433,1
TAXI,1760,2017.7,1760,1
TAXI,3969,2019.6,3969,1
TAXI,5712,2015.4,5712,1
TAXI,18970,2017.4,18970,1
TAXI,1168,2015.9,1168,1
TAXI,299,2017.1,299,1
TAXI,1873,2017.3,1873,1
TAXI,7204,2015.12,7204,1
TAXI,442,2017.7,442,1
TAXI,10293,2016.8,10293,1
TAXI,105,2016.6,105,1
TAXI,1525,2019.3,1525,1
TAXI,2246,2016.10,2246,1
TAXI,6121,2016.5,6121,1
TAXI,2806,2015.12,2806,1
TAXI,16884,2017.3,16884,1
TAXI,66,2018.3,66,1
TAXI,722,2018.11,722,1
TAXI,10133,2016.10,10133,1
TAXI,39,2017.7,39,1
TAXI,50476,2016.1,50476,1
TAXI,48288,2018.6,48288,1
TAXI,577,2017.3,577,1
TAXI,411,2017.12,411,1
TAXI,12577,2018.9,12577,1
TAXI,459,2015.12,459,1
TAXI,1672,2017.1,1672,1
TAXI,4995,2019.2,4995,1
TAXI,2154,2018.8,2154,1
TAXI,1394,2019.9,1394,1
TAXI,906,2015.10,906,1
TAXI,2091,2019.2,2091,1
TAXI,5634,2019.9,5634,1
TAXI,973,2016.7,973,1
TAXI,34085,2016.11,34085,1
TAXI,2063,2018.7,2063,1
TAXI,2445,2019.3,2445,1
TAXI,12465,2019.8,12465,1
TAXI,1311,2017.12,1311,1
TAXI,121,2019.7,121,1
TAXI,1107,2016.2,1107,1
TAXI,7281,2018.2,7281,1
TAXI,31544,2019.7,31544,1
TAXI,2265,2018.10,2265,1
TAXI,20546,2016.2,20546,1
TAXI,10120,2017.5,10120,1
TAXI,1374,2018.11,1374,1
TAXI,465,2019.7,465,1
TAXI,150,2019.6,150,1
TAXI,12,2017.9,12,1
TAXI,84,2017.1,84,1
TAXI,1934,2017.2,1934,1
TAXI,590,2019.9,590,1
TAXI,3474,2018.4,3474,1
TAXI,3318,2017.11,3318,1
TAXI,25,2017.2,25,1
TAXI,2348,2018.2,2348,1
TAXI,1194,2018.9,1194,1
TAXI,10612,2016.10,10612,1
TAXI,16393,2016.3,16393,1
TAXI,1034,2018.12,1034,1
TAXI,371,2019.3,371,1
TAXI,239,2018.11,239,1
TAXI,10804,2017.5,10804,1
TAXI,1327,2017.2,1327,1
TAXI,84,2019.8,84,1
TAXI,410,2019.2,410,1
TAXI,8699,2018.2,8699,1
TAXI,1188,2016.8,1188,1
TAXI,2174,2017.6,2174,1
TAXI,1883,2018.12,1883,1
TAXI,3429,2018.3,3429,1
TAXI,561,2015.11,561,1
TAXI,1157,2017.12,1157,1
TAXI,13,2018.6,13,1
TAXI,148,2019.7,148,1
TAXI,813,2018.5,813,1
TAXI,15,2017.12,15,1
TAXI,202,2017.3,202,1
TAXI,1980,2018.5,1980,1
TAXI,1533,2017.12,1533,1
TAXI,1924,2017.2,1924,1
TAXI,795,2018.2,795,1
TAXI,6779,2016.2,6779,1
TAXI,48,2017.12,48,1
TAXI,2869,2017.8,2869,1
TAXI,4872,2019.6,4872,1
TAXI,35,2018.4,35,1
TAXI,3099,2017.8,3099,1
TAXI,5479,2015.8,5479,1
TAXI,407,2015.4,407,1
TAXI,716,2017.7,716,1
TAXI,46,2018.5,46,1
TAXI,1015,2017.10,1015,1
TAXI,2261,2018.11,2261,1
TAXI,4536,2017.3,4536,1
TAXI,41215,2017.6,41215,1
TAXI,116,2015.11,116,1
TAXI,1419,2017.5,1419,1
TAXI,597,2018.8,597,1
TAXI,1139,2016.8,1139,1
TAXI,11099,2015.1,11099,1
TAXI,376,2018.11,376,1
TAXI,498,2018.4,498,1
TAXI,368,2017.11,368,1
TAXI,8845,2017.11,8845,1
TAXI,2,2017.2,2,1
TAXI,85,2018.12,85,1
TAXI,2971,2019.6,2971,1
TAXI,30076,2018.12,30076,1
TAXI,2256,2018.9,2256,1
TAXI,8519,2018.6,8519,1
TAXI,5355,2018.8,5355,1
TAXI,1994,2017.6,1994,1
TAXI,18171,2019.7,18171,1
TAXI,8759,2016.6,8759,1
TAXI,4627,2016.8,4627,1
TAXI,1375,2017.11,1375,1
TAXI,972,2017.11,972,1
TAXI,183,2018.4,183,1
TAXI,2154,2018.10,2154,1
TAXI,1403,2017.6,1403,1
TAXI,839,2018.4,839,1
TAXI,5416,2017.6,5416,1
TAXI,694,2015.12,694,1
TAXI,5132,2018.4,5132,1
TAXI,2456,2018.10,2456,1
TAXI,26676,2016.12,26676,1
TAXI,309,2015.12,309,1
TAXI,1342,2015.9,1342,1
TAXI,3719,2017.5,3719,1
TAXI,5535,2019.5,5535,1
TAXI,1469,2018.4,1469,1
TAXI,14448,2017.12,14448,1
TAXI,4946,2016.10,4946,1
TAXI,3366,2018.12,3366,1
TAXI,805,2018.9,805,1
TAXI,1,2019.5,1,1
TAXI,270,2018.12,270,1
TAXI,2889,2015.9,2889,1
TAXI,1088,2016.4,1088,1
TAXI,76,2019.2,76,1
TAXI,1958,2017.12,1958,1
TAXI,4814,2015.7,4814,1
TAXI,63,2018.5,63,1
TAXI,57866,2016.5,57866,1
TAXI,1191,2015.7,1191,1
TAXI,1275,2018.1,1275,1
TAXI,615,2019.8,615,1
TAXI,6121,2016.3,6121,1
TAXI,16780,2017.5,16780,1
TAXI,7843,2015.11,7843,1
TAXI,186,2018.2,186,1
TAXI,859,2016.1,859,1
TAXI,13,2017.7,13,1
TAXI,2174,2018.12,2174,1
TAXI,227,2019.9,227,1
TAXI,357,2018.5,357,1
TAXI,4399,2015.10,4399,1
TAXI,1376,2018.6,1376,1
TAXI,10947,2017.11,10947,1
TAXI,2400,2016.4,2400,1
TAXI,5447,2018.7,5447,1
TAXI,86226,2015.12,86226,1
TAXI,1049,2018.2,1049,1
TAXI,2063,2018.12,2063,1
TAXI,11129,2017.5,11129,1
TAXI,30,2017.9,30,1
TAXI,3080,2015.7,3080,1
TAXI,951,2016.12,951,1
TAXI,763,2019.6,763,1
TAXI,705,2018.10,705,1
TAXI,2971,2018.3,2971,1
TAXI,3013,2015.12,3013,1
TAXI,8720,2019.4,8720,1
TAXI,2443,2019.8,2443,1
TAXI,4188,2016.12,4188,1
TAXI,7755,2017.7,7755,1
TAXI,5555,2016.6,5555,1
TAXI,16611,2016.7,16611,1
TAXI,2376,2017.9,2376,1
TAXI,628,2018.6,628,1
TAXI,328,2015.12,328,1
TAXI,34180,2019.5,34180,1
TAXI,1092,2017.8,1092,1
